Pre-alert DateTime UTC,Post-alert DateTime UTC,Alert Duration (seconds),Detected Object Type,Object Location X (px),Object Location Y (px),Predicted Future Location X (px),Predicted Future Location Y (px),Hazard Time Since Start (seconds),Alert Type,Center Area Top-Left X (px),Center Area Top-Left Y (px),Center Area Bottom-Right X (px),Center Area Bottom-Right Y (px)
1714583125.3228912,1714583125.3228912,0.0,sports ball,573,371,573,371,74.75058507919312,center,480,300,800,500
1714583125.3238893,1714583125.3238893,0.0,frisbee,573,372,573,372,74.75158309936523,center,480,300,800,500
1714583125.3951218,1714583125.3951218,0.0,frisbee,559,385,545,398,74.82281565666199,center,480,300,800,500
1714583125.4656665,1714583125.4656665,0.0,frisbee,559,385,559,385,74.89336037635803,center,480,300,800,500
1714583125.5359952,1714583125.5359952,0.0,frisbee,559,385,559,385,74.96368908882141,center,480,300,800,500
1714583125.607107,1714583125.607107,0.0,frisbee,559,385,559,385,75.03480076789856,center,480,300,800,500
1714583125.6782005,1714583125.6782005,0.0,frisbee,559,385,559,385,75.1058943271637,center,480,300,800,500
1714583125.7488868,1714583125.7488868,0.0,frisbee,546,397,533,409,75.17658066749573,center,480,300,800,500
1714583125.8198924,1714583125.8198924,0.0,frisbee,546,397,546,397,75.24758625030518,center,480,300,800,500
1714583125.89035,1714583125.89035,0.0,sports ball,532,411,491,451,75.31804394721985,center,480,300,800,500
1714583125.9603448,1714583125.9603448,0.0,sports ball,532,411,532,411,75.3880386352539,center,480,300,800,500
1714583126.0308805,1714583126.0308805,0.0,sports ball,506,439,480,467,75.45857429504395,center,480,300,800,500
1714583126.1008797,1714583126.1008797,0.0,sports ball,506,439,506,439,75.528573513031,center,480,300,800,500
1714583126.1718802,1714583126.1718802,0.0,sports ball,506,439,506,439,75.5995740890503,center,480,300,800,500
1714583126.239928,1714583126.239928,0.0,frisbee,493,452,440,507,75.66762185096741,center,480,300,800,500
1714583126.3105166,1714583126.3105166,0.0,frisbee,493,452,493,452,75.738210439682,center,480,300,800,500
1714583126.3812513,1714583126.3812513,0.0,frisbee,479,464,465,476,75.8089451789856,center,480,300,800,500
1714583126.4517832,1714583126.4517832,0.0,frisbee,479,464,479,464,75.87947702407837,center,480,300,800,500
1714583126.5220711,1714583126.5220711,0.0,frisbee,479,464,479,464,75.94976496696472,center,480,300,800,500
1714583126.5914588,1714583126.5914588,0.0,sports ball,466,478,426,517,76.01915264129639,center,480,300,800,500
1714583126.662324,1714583126.662324,0.0,sports ball,466,478,466,478,76.09001779556274,center,480,300,800,500
1714583126.663322,1714583126.663322,0.0,frisbee,466,479,453,494,76.09101581573486,center,480,300,800,500
1714583126.7354662,1714583126.7354662,0.0,frisbee,453,491,440,503,76.1631600856781,center,480,300,800,500
1714583126.8064687,1714583126.8064687,0.0,frisbee,453,491,453,491,76.23416256904602,center,480,300,800,500
1714583126.8784819,1714583126.8784819,0.0,sports ball,439,504,412,530,76.30617570877075,center,480,300,800,500
1714583126.9476726,1714583126.9476726,0.0,sports ball,439,504,439,504,76.37536644935608,center,480,300,800,500
1714583127.0181131,1714583127.0181131,0.0,sports ball,439,504,439,504,76.44580698013306,center,480,300,800,500
1714583127.0871506,1714583127.0871506,0.0,frisbee,426,517,399,543,76.51484441757202,Nearness,480,300,800,500
1714583127.1575725,1714583127.1575725,0.0,frisbee,426,517,426,517,76.58526635169983,Nearness,480,300,800,500
1714583127.2265594,1714583127.2265594,0.0,frisbee,426,517,426,517,76.65425324440002,Nearness,480,300,800,500
1714583127.2981677,1714583127.2981677,0.0,frisbee,426,517,426,517,76.72586154937744,Nearness,480,300,800,500
1714583127.370247,1714583127.370247,0.0,frisbee,426,517,426,517,76.79794073104858,Nearness,480,300,800,500
1714583127.438365,1714583127.438365,0.0,sports ball,399,545,359,586,76.86605882644653,Nearness,480,300,800,500
1714583127.4393651,1714583127.4393651,0.0,frisbee,399,544,372,571,76.86705899238586,Nearness,480,300,800,500
1714583127.5093641,1714583127.5093641,0.0,sports ball,399,545,399,545,76.93705797195435,Nearness,480,300,800,500
1714583127.5103648,1714583127.5103648,0.0,frisbee,399,544,399,544,76.93805861473083,Nearness,480,300,800,500
1714583127.5803635,1714583127.5803635,0.0,sports ball,399,545,399,545,77.00805735588074,Nearness,480,300,800,500
1714583127.5823617,1714583127.5823617,0.0,frisbee,399,544,399,544,77.01005554199219,Nearness,480,300,800,500
1714583127.6513612,1714583127.6513612,0.0,sports ball,399,545,399,545,77.07905507087708,Nearness,480,300,800,500
1714583127.6523612,1714583127.6523612,0.0,frisbee,399,544,399,544,77.08005499839783,Nearness,480,300,800,500
1714583127.7227557,1714583127.7227557,0.0,sports ball,386,558,373,571,77.15044951438904,Nearness,480,300,800,500
1714583127.791012,1714583127.791012,0.0,sports ball,386,558,386,558,77.21870589256287,Nearness,480,300,800,500
1714583127.861671,1714583127.861671,0.0,sports ball,386,558,386,558,77.2893648147583,Nearness,480,300,800,500
1714583132.1275465,1714583132.1275465,0.0,sports ball,52,571,38,530,81.55524039268494,Nearness,480,300,800,500
1714583132.197855,1714583132.197855,0.0,sports ball,52,571,52,571,81.62554883956909,Nearness,480,300,800,500
1714583132.2930634,1714583132.2930634,0.0,sports ball,52,571,52,571,81.72075724601746,Nearness,480,300,800,500
1714583132.3901846,1714583132.3901846,0.0,sports ball,52,571,52,571,81.81787848472595,Nearness,480,300,800,500
1714583132.4771934,1714583132.4771934,0.0,sports ball,52,571,52,571,81.90488719940186,Nearness,480,300,800,500
1714583132.549193,1714583132.549193,0.0,sports ball,79,545,106,519,81.97688674926758,Nearness,480,300,800,500
1714583132.6201928,1714583132.6201928,0.0,sports ball,79,545,79,545,82.04788661003113,Nearness,480,300,800,500
1714583132.6926405,1714583132.6926405,0.0,sports ball,79,545,79,545,82.12033438682556,Nearness,480,300,800,500
1714583132.761888,1714583132.761888,0.0,sports ball,79,545,79,545,82.18958187103271,Nearness,480,300,800,500
1714583136.4775934,1714583136.4775934,0.0,sports ball,372,251,399,224,85.90528726577759,Nearness,480,300,800,500
1714583136.5661209,1714583136.5661209,0.0,sports ball,372,251,372,251,85.99381470680237,Nearness,480,300,800,500
1714583136.6567147,1714583136.6567147,0.0,sports ball,372,251,372,251,86.08440852165222,Nearness,480,300,800,500
1714583136.7507164,1714583136.7507164,0.0,sports ball,386,237,400,223,86.17841029167175,Nearness,480,300,800,500
1714583136.7518938,1714583136.7518938,0.0,frisbee,386,238,453,172,86.17958760261536,Nearness,480,300,800,500
1714583136.8494902,1714583136.8494902,0.0,sports ball,386,237,386,237,86.277184009552,Nearness,480,300,800,500
1714583136.850491,1714583136.850491,0.0,frisbee,386,238,386,238,86.27818489074707,Nearness,480,300,800,500
1714583136.9547908,1714583136.9547908,0.0,sports ball,400,225,414,213,86.38248467445374,Nearness,480,300,800,500
1714583136.955803,1714583136.955803,0.0,frisbee,399,225,412,212,86.38349676132202,Nearness,480,300,800,500
1714583137.036354,1714583137.036354,0.0,sports ball,400,225,400,225,86.46404790878296,Nearness,480,300,800,500
1714583137.037354,1714583137.037354,0.0,frisbee,399,225,399,225,86.46504783630371,Nearness,480,300,800,500
1714583137.1204355,1714583137.1204355,0.0,sports ball,400,225,400,225,86.54812932014465,Nearness,480,300,800,500
1714583137.121437,1714583137.121437,0.0,frisbee,399,225,399,225,86.54913091659546,Nearness,480,300,800,500
1714583137.1959796,1714583137.1959796,0.0,sports ball,400,225,400,225,86.62367343902588,Nearness,480,300,800,500
1714583137.1969793,1714583137.1969793,0.0,frisbee,399,225,399,225,86.62467312812805,Nearness,480,300,800,500
1714583137.275617,1714583137.275617,0.0,sports ball,400,225,400,225,86.70331072807312,Nearness,480,300,800,500
1714583137.2769997,1714583137.2769997,0.0,frisbee,399,225,399,225,86.70469355583191,Nearness,480,300,800,500
